Time,run_id
0.1000728384154291,1
0.1971799409280585,1
0.2952489029039251,1
0.394083127333174,1
0.4917731439002787,1
0.5885326490692141,1
0.6850168553522343,1
0.7794087929796618,1
1.514232232167117,1
1.5557850277316758,1
1.597217335538339,1
1.6935319908579511,1
1.7890925317288904,1
2.57936691097165,1
2.6211714170487763,1
2.717548312258712,1
2.755521250528089,1
2.793229976308337,1
2.885189005744449,1
2.9218411870419896,1
3.0132042743384755,1
3.0492940634608185,1
3.085124728840581,1
3.1757090442001736,1
3.2661278598129666,1
3.298330893379441,1
3.385605191451303,1
3.417951775354138,1
3.4424668379247105,1
3.468455066543809,1
3.4945971533775246,1
3.520897982281438,1
3.602362764638654,1
4.320685578149549,1
5.041772318643323,1
5.069858496648065,1
6.196708028775445,1
6.225101051491491,1
6.253654861462108,1
6.28237479889094,1
6.311266574648014,1
6.340336305660001,1
6.3636954646676696,1
6.388778432843081,1
6.468214332696787,1
6.495402322721473,1
6.577742995333663,1
6.605241162341825,1
6.634316771861903,1
6.717650398251406,1
6.746851537016026,1
6.776449359592787,1
6.806478069734565,1
6.836978334572903,1
6.867999301862708,1
6.899601569038621,1
6.931861718755952,1
6.964879618597022,1
6.998790977162114,1
7.088790950936071,1
7.12518449277877,1
7.1577532865226186,1
7.887317595642797,1
8.61965638176798,1
8.662981396180383,1
8.716035959881536,1
8.769090523582689,1
8.822145087283841,1
8.92420658991932,1
10.079582547408334,1
10.191346166294805,1
10.24810979292988,1
10.35987341181635,1
10.416637038451425,1
10.4734006650865,1
10.530164291721574,1
10.586927918356649,1
10.69869153724312,1
10.755455163878194,1
10.812218790513269,1
10.868982417148343,1
10.925746043783418,1
11.037509662669889,1
11.094273289304963,1
11.151036915940038,1
11.207800542575113,1
11.264564169210187,1
11.321327795845262,1
11.378091422480336,1
11.434855049115413,1
11.491618675750486,1
11.581882295769445,1
13.025315342110389,1
13.082453967642776,1
13.139592593175164,1
13.196731218707551,1
13.308869840216628,1
13.421008461725703,1
13.477772088360778,1
13.568035708379735,1
0.1000728384154291,2
0.1966799409280585,2
0.291259717900147,2
0.3844010845099767,2
0.4764267333632352,2
0.567540774432524,2
0.6439046620159562,2
1.419607198122066,2
2.141704594972652,2
2.225130906584781,2
4.620975366118472,2
7.122551163169296,2
9.716545891586428,2
12.66294096964618,2
15.552974655880869,2
19.26137488881936,2
19.38153900455457,2
22.90873889123911,2
23.024155940348223,2
23.13953356743972,2
23.25088434507978,2
23.36230466487008,2
23.47323190902278,2
23.58347249682281,2
26.406226228034136,2
29.64976578716993,2
32.91004688406661,2
